id,username,time_created,tweet,retweet_count,location_user,place_tweet
1971,slashML,2019-01-17 23:39:41+05:30,Small scale machine learning projects to understand the core concepts. https://t.co/PBgOvtGdeZ,1,"",
1972,abhshkdz,2019-01-17 23:38:14+05:30,"RT @marissamary: @paulg Also no outsized returns in undergraduate- you can't knock it out of the park on just one assignment and get an A,…",8,"Atlanta, GA",
1973,firstpost,2019-01-17 23:38:09+05:30,"#SupremeCourt Thursday expressed its displeasure over the #Centre not disbursing funds uniformly among the state govts for the development and upgradation of infrastructure in subordinate #judiciary
https://t.co/3UYJS8f8VX",1,"Mumbai, India",
1974,htTweets,2019-01-17 23:38:01+05:30,"RT @HTSportsNews: #AFCAsianCup2019 |  Tsukasa Shiotani screamer as new-look Japan too much for Uzbekistan

https://t.co/AB9g2lk3g2 https://…",1,India,
1975,IndiaToday,2019-01-17 23:36:26+05:30,"How NGOs are cashing in on stray cattle in Uttar Pradesh
#InDepth with @patelanandk
More videos - https://t.co/NounxnP7mg https://t.co/i8eCkLRZfi",3,India,
1976,firstpost,2019-01-17 23:36:11+05:30,"#NIA handed over copies of electronic and documentary evidence to pro-Pakistani separatist and Dukhtaran-e-Millat head #AasiyaAndrabi in a case against her for allegedly waging war against the country
https://t.co/UAmHjYJpau",1,"Mumbai, India",
1977,premierleague,2019-01-17 23:35:52+05:30,"RT @CPFC: Rehab is hard, lonely work... 

Palace TV followed @chrisbenteke throughout his recovery from injury. Watch the full thing on You…",29,"",
1978,dna,2019-01-17 23:35:20+05:30,".@reliancejio net profit jumps 65% to Rs 831 crore in Q3

https://t.co/jB0HUNxvMo",1,India,
1979,htTweets,2019-01-17 23:35:00+05:30,"NIA conducts more raids in Uttar Pradesh, Punjab in ISIS module probe
https://t.co/taIfLzRLdX https://t.co/L2Z9bAQZyt",1,India,
1980,IndiaToday,2019-01-17 23:34:26+05:30,"Shelters struggle to maintain stray animals in Uttar Pradesh
#InDepth with @patelanandk
More videos - https://t.co/NounxnP7mg https://t.co/SUNe1Zz2ii",2,India,
1981,IndiaToday,2019-01-17 23:34:24+05:30,"#KumbhMela is one of the few opportunities to see the reclusive Naga sadhus
https://t.co/DcWojgvpW1",6,India,
1982,dna,2019-01-17 23:34:11+05:30,"RT @dnaAfterHrs: #WhyCheatIndiaReview: #EmraanHashmi's film is a soulless satire https://t.co/xT20iELP6s writes @Meena_Iyer

#WhyCheatIndia…",2,India,
1983,dna,2019-01-17 23:33:46+05:30,"Tamil Nadu: Spectator dies of heart attack during #jallikattu, many bull tamers injured

https://t.co/wQJWPQ9nYr",0,India,
1984,ZeeNews,2019-01-17 23:33:23+05:30,"#DNA: @isro releases satellite images of #KumbhMela2019 

@sudhirchaudhary https://t.co/BbBkn0OuQK",13,India,
1985,IndiaToday,2019-01-17 23:31:03+05:30,"He was president of the local municipal council.
https://t.co/RuPT4jBvHI",5,India,
1986,GeneralBakshi,2019-01-17 23:30:28+05:30,"Counter Terror Ops are  grim buisness. Each year so many boys get Killed , maimed , wounded, lose their limbs. it is the primary task of Military Commanders at all level to sustain their Morale thru such... https://t.co/nS38DxpsTI",8,Gurgaon ,
1987,the_hindu,2019-01-17 23:30:08+05:30,The Enforcement Directorate has registered a money laundering case in connection with the alleged illegal mining of minor minerals in Uttar Pradesh’s Hamirpur district between 2012 and 2016. https://t.co/6KeNo3sl5k,2,"Chennai, India",
1988,IndiaToday,2019-01-17 23:29:57+05:30,"6 officers have been shortlisted by the Directorate of Personnel and Training | @itsmunish 
https://t.co/JWSpDqdya3",2,India,
1989,premierleague,2019-01-17 23:29:56+05:30,RT @LFC: ✍️😁 https://t.co/SCDJlKYpXF,2415,"",
1990,ndtv,2019-01-17 23:29:55+05:30,"#JustIn | British Prime Minister Theresa May says it's 'impossible' to rule out a no-deal Brexit, reports news agency AFP",1,India,
1991,IndiaToday,2019-01-17 23:28:42+05:30,"Farmers on night vigil to protect crops from stray cattle in Yogiraj
#InDepth with @patelanandk
More videos - https://t.co/Nounxo6IKQ https://t.co/xv6PxxqLU3",6,India,
1992,WhiteHouse,2019-01-17 23:28:30+05:30,"Without a strong border, America is defenseless, vulnerable, and unprotected. https://t.co/ydVMU9jaVN",501,"Washington, D.C.",
1993,IndiaToday,2019-01-17 23:27:31+05:30,"India Today #FactCheck found this claim to be totally false. (Amanpreet Kaur, @journovidya)
https://t.co/LGglpOn7ul",4,India,
1994,glouppe,2019-01-17 23:27:25+05:30,RT @xmpierinix: Great @CERN seminar on #EXOPLANET search. I hope it was filmed because the movie with  trappist system concert was just fan…,1,"Liege, Belgium",
1995,ndtv,2019-01-17 23:27:00+05:30,Fumes from garbage dump makes Kolkata raise red flag against pollution https://t.co/piHNBqlSAd https://t.co/3c1pOHFRKF,4,India,
1996,dna,2019-01-17 23:26:05+05:30,"Nine streaming platforms sign self-regulation code

https://t.co/WF7lyCf4tV",0,India,
1997,dna,2019-01-17 23:25:51+05:30,"IL&amp;FS says unable to meet interest payment obligation

https://t.co/YYLhZn1Efu",2,India,
1998,dna,2019-01-17 23:25:41+05:30,"Watch: #RajyavardhanRathore talks about #SAI raid, says ‘committed to a corruption-free India’

https://t.co/DODZB4jRKw",4,India,
1999,htTweets,2019-01-17 23:25:00+05:30,"10% quota for general category poor will bring social harmony, reduce divisions, says PM @narendramodi
https://t.co/IJeB1rHpfT https://t.co/T99UVNxYis",3,India,
2000,IndiaToday,2019-01-17 23:24:58+05:30,"Current diets are pushing the earth beyond its planetary boundaries, while causing ill health.
https://t.co/6ao8TDzK0c",7,India,
2001,ANI,2019-01-17 23:24:04+05:30,"#Bihar: Three children died after being buried in sand in Katihar's Chilpada area, today. The children were playing in a pit near a road construction site.",4,India,
2002,htTweets,2019-01-17 23:23:24+05:30,"RT @HTSportsNews: #KheloIndiaYouthGames2019 | Maharashtra sweep all 4 gold medals in Kho-Kho

https://t.co/rAmT8w9KQa https://t.co/s5f1eVfz…",4,India,
2003,ndtv,2019-01-17 23:22:56+05:30,RT @Gadgets360: Nike teases new self-lacing shoes that can be controlled with a smartphone https://t.co/Yt2T6GhgBx,6,India,
2004,ZeeNews,2019-01-17 23:22:46+05:30,"RT @ZeeNewsHindi: #DNA में जरूर देखें- अगले 15 दिनों तक आपका GPS आपको धोखा दे सकता है ?

@sudhirchaudhary https://t.co/3jxlQOCsfS",35,India,
2005,IndiaToday,2019-01-17 23:21:13+05:30,"Watch TMC MP Prof Saugata Roy groove with Bollywood star Raveena Tandon at an event in #Kolkata! #UserGeneratedContent. @iindrojit
More videos: https://t.co/FAHzdjSiWA https://t.co/b7nCNTOLrj",5,India,
2006,IndiaToday,2019-01-17 23:20:23+05:30,"Resort politics set to fail?
(By @PoulomiMSaha)
https://t.co/rZPki6uLl8",7,India,
2007,IndiaToday,2019-01-17 23:19:32+05:30,"SC paves way for reopening of dance bars in Maharashtra
#TTP with @PreetiChoudhry
Full show: https://t.co/GzNhnSiAVY https://t.co/wXpTHJk8JX",2,India,
2008,ndtv,2019-01-17 23:19:26+05:30,"North Korea called ""extraordinary threat"" in Trump missile defense review https://t.co/h3ELCi9V1b https://t.co/jkEyUf3VWh",1,India,
2009,ndtv,2019-01-17 23:18:27+05:30,".@OnReality_Check | Dance bars: Obscene no more

Watch full show - https://t.co/srvbd4ZFfO",0,India,
2010,IndiaToday,2019-01-17 23:18:13+05:30,"Trouble mounts for BJP
https://t.co/YC6jTPBaYl",6,India,
2011,dna,2019-01-17 23:18:00+05:30,"'Unstable govt' likely after LS polls: Union minister Jayant Sinha

https://t.co/0vn38ulxLH",1,India,
2012,IndianExpress,2019-01-17 23:17:55+05:30,"EC acts against ‘fake news’ on LS poll schedule, asks Delhi police to probe
https://t.co/twQ0LT6j20",2,India,
2013,lawrennd,2019-01-17 23:17:47+05:30,The Shark version of #NeurIPS https://t.co/8oHvz15XsR,0,Sheffield,
2014,IndianExpress,2019-01-17 23:16:48+05:30,"RT @IExpressSports: SAI director among six arrested by CBI in corruption case, sports body headquarters raided

https://t.co/LELlh4gbtN",2,India,
2015,htTweets,2019-01-17 23:15:00+05:30,"Indigo, GoAir banned from flying Airbus A320neo aircraft to Port Blair
https://t.co/gGq37t2Zof https://t.co/X21RQojvOk",1,India,
2016,premierleague,2019-01-17 23:14:04+05:30,"⚽️ @MoSalah sets sights on Fernando Torres milestone

More ➡️ https://t.co/CulG21U910 https://t.co/xAloJelaVM",81,"",
2017,IndiaToday,2019-01-17 23:13:48+05:30,"The series decider at MCG on Friday presents Virat Kohli and his men an opportunity to achieve another historic feat in Australia #AUSvIND #INDvAUS
(@ITGDsports )
https://t.co/Jw3BFHNcf6",4,India,
2018,GeneralBakshi,2019-01-17 23:13:29+05:30,https://t.co/ueMNCvHyIA,1,Gurgaon ,
2019,GeneralBakshi,2019-01-17 23:12:45+05:30,https://t.co/hYKBdt4iiE,1,Gurgaon ,
2020,Google,2019-01-17 23:12:32+05:30,"After launching our IT Support Professional Certificate last year, we’re now celebrating the learners that competed the program. Hear the stories of three people whose careers were transformed → https://t.co/w7XAAxmYr6 #GrowWithGoogle https://t.co/32Zn5HfoXb",23,"Mountain View, CA",
2021,dna,2019-01-17 23:12:26+05:30,"Copa del Rey: Barcelona deny breaking rules by playing Juan Brandariz aka Chumi

https://t.co/xO1PkaAZQB",0,India,
2022,indiandiplomats,2019-01-17 23:12:07+05:30,"RT @eoiberlin: Heute im Deutschen Bundestag!
Ambassador #MuktaTomar met with Vice President of #Bundestag @HPFriedrichCSU in #Berlin. 

 @C…",4,India,
2023,dna,2019-01-17 23:10:37+05:30,"#ProWrestlingLeague: Sandeep Tomar helps MP Yodha edge past Mumbai Maharathi 4-3

https://t.co/hbG244OueL",1,India,
2024,lawrennd,2019-01-17 23:10:04+05:30,"Machine Learning and Computer Vision faculty jobs in Computer Science at the University of Sheffield. @sheffielduni @shefcompsci #ML 
 
https://t.co/TBO9cj4VG9",1,Sheffield,
2025,DDNewsLive,2019-01-17 23:10:00+05:30,Watch discussion on Yoga and Ayurveda for Healthy Life in our special programme ‘Total Health’ https://t.co/eDe188cI0T,3,"New Delhi, India",
2026,dna,2019-01-17 23:09:19+05:30,#DNAPoll: Do you think Indian cricket is doing better with the Committee of Administrators at the helm?,1,India,
2027,firstpost,2019-01-17 23:09:08+05:30,"RT @FirstpostSports: A year ago, Dingko Singh’s life was stalked by uncertainty as he battled a form of liver cancer. But the man whose gol…",3,"Mumbai, India",
2028,ZeeNews,2019-01-17 23:08:30+05:30,"#DNA: Here’s a detailed analysis of the Supreme Court's verdict on reopening of dance bars in Mumbai

@sudhirchaudhary https://t.co/7iKH5JrE9Z",13,India,
2029,ndtv,2019-01-17 23:08:26+05:30,"#GurmeetRamRahim gets life term: Triumph of truth, says journalist's son https://t.co/wXuN1sb2Se https://t.co/koG9LVQF2Y",6,India,
2030,firstpost,2019-01-17 23:08:09+05:30,"The #train was not escorted by the #RPF. The matter is being thoroughly investigated,"" railways said. Passengers alleged that mobile phones, jewellery and cash were #looted from them at #gunpoint. #IndianRailways 
https://t.co/4nc3kfJqYb",6,"Mumbai, India",
2031,ndtv,2019-01-17 23:07:43+05:30,"After CBI raids, money laundering case filed over illegal mining in UP https://t.co/krTeHDp7H1 https://t.co/TqXLO7bIXi",4,India,
2032,firstpost,2019-01-17 23:07:24+05:30,"The curtailment of the tenure of four #CBI officers including #RakeshAsthana and #AKSharma, shows the government is not interested in surface decoration but a serious cleanup of the investigation agency
https://t.co/oJ9nsSXbz2",2,"Mumbai, India",
2033,premierleague,2019-01-17 23:07:05+05:30,"We know how you feel @JacobMurphy95 ⛄️ ❄️ 

@NUFC #pl #premierleague https://t.co/PArBirexht",38,"",
2034,IndianExpress,2019-01-17 23:06:48+05:30,"RT @IExpressSports: Australia Davis Cup captain Lleyton Hewitt says threatened by Bernard Tomic 

https://t.co/YhoDgjMPVB",1,India,
2035,F1,2019-01-17 23:05:35+05:30,"Loads of correct answers out there! Bonus points if you didn't look it up 😉🕵️‍♂️

The top six #F1 teams by race wins 👇 That's a total of 756 victories between them... more than three quarters of every race ever held 😱 https://t.co/bLY5O7X38N",35,Great Britain,
2036,kdnuggets,2019-01-17 23:05:03+05:30,"Must-read! Highlights from @GoogleAI amazing research in 2018 
- Ethical Principles and #AI
- AI for Social Good
- Intelligent Assistants
- Quantum computing
- Natural Language Understanding
- Perception
- Computational Photography
- Algorithms and Theory
 https://t.co/v0ixyeVq2F https://t.co/qgz0si2oW4",4,"Brookline, MA, USA",
2037,htTweets,2019-01-17 23:05:00+05:30,"#MeghalayaMineTragedy | Body spotted in Meghalaya mine, retrieval unclear
https://t.co/AAKLNx14Xh https://t.co/3pGzQVP6A9",1,India,
2038,slashML,2019-01-17 23:04:40+05:30,Deep Learning State of the Art (2019) - MIT https://t.co/jWWWfjdBUU,4,"",
2039,dna,2019-01-17 23:04:34+05:30,"RT @dnaAfterHrs: In Pics: #TwinkleKhanna gives a twist to #10yearchallenge to mark 18th wedding anniversary with #AkshayKumar

https://t.co…",4,India,
2040,dna,2019-01-17 23:04:11+05:30,"All women wing of #AssamRifles strike perfect pose during #RepublicDay Parade rehearsals

https://t.co/4aavBmCka5",1,India,
2041,dna,2019-01-17 23:03:45+05:30,"Bihar horror: CBI files cases against two more shelter homes for abuse of inmates

https://t.co/UxCyfVHnER",1,India,
2042,GCPcloud,2019-01-17 23:03:43+05:30,RT @stevesoleimani: #GoogleCloud Building Token Recommender in Google Cloud Platform https://t.co/MCgDfuI10q,6,"",
2043,premierleague,2019-01-17 23:03:17+05:30,"RT @WatfordFC: Who's in⁉ Who's out⁉

Team News ⤵️

https://t.co/Hr6mSZmQ1j https://t.co/vvtp5rVFfE",25,"",
2044,IndiaToday,2019-01-17 23:03:14+05:30,"CM @MamataOfficial took stock of the preparations for her maga rally of opposition parties in Kolkata on January 19. A massive 100 feet long stage has been built to accommodate leaders from 20 opposition parties. #ReporterDiary (@iindrojit)
More videos: https://t.co/FAHzdjSiWA https://t.co/IHIgmZ6urT",8,India,
2045,syhw,2019-01-17 23:03:10+05:30,RT @Moustapha_6C: The application window for AMMI (https://t.co/Xnsxu70Th3) is now open. It's been exciting seeing the students of the firs…,33,Paris,
2046,IndiaToday,2019-01-17 23:03:08+05:30,"#NatakaInKarnataka
There is no internal fights in Karnataka: Congress MP @naseerhussainh
#NEWSROOM https://t.co/3YqkMfYwsy",1,India,
2047,ndtv,2019-01-17 23:02:17+05:30,"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/DpUQEyP5lV",1,India,
2048,IndiaToday,2019-01-17 23:00:53+05:30,"#NatakaInKarnataka
BJP's main aim is to break the JDS-Congress alliance in Karnataka: Sr journalist @TMVRaghav
#NEWSROOM https://t.co/2z1HcRCB8R",4,India,
2049,IndiaToday,2019-01-17 23:00:36+05:30,"Scientists' resolution for 2050
https://t.co/6ao8TDi8BC",6,India,
2050,the_hindu,2019-01-17 23:00:07+05:30,Cash-strapped state broadcaster Prasar Bharati is expecting a fresh influx of funds after auctions for slots on DD Free Dish open again. https://t.co/vwuXdIMdhR,7,"Chennai, India",
2051,IndianExpress,2019-01-17 22:58:58+05:30,"RT @IExpressSports: Players face career or conscience dilemma over Qatar World Cup

https://t.co/ozdsYXlZHD",4,India,
2052,htTweets,2019-01-17 22:58:35+05:30,"RT @HTSportsNews: #ProWrestlingLeague | Sandeep Tomar clinches decisive bout for MP Yodha

https://t.co/I8WyFvGel6 https://t.co/F9VWDvxA6V",3,India,
2053,IndiaToday,2019-01-17 22:57:54+05:30,"#NatakaInKarnataka
JDS govt in Karnataka can even use the police to kidnap our MLAs: BJP's @GVLNRAO
#NEWSROOM https://t.co/mvtcddq1EK",5,India,
2054,ZeeNews,2019-01-17 22:56:09+05:30,"#DNA analysis of Indian National Flag at Tibetan Plateau 

@sudhirchaudhary https://t.co/ZNoxrkqCWe",11,India,
2055,narendramodi,2019-01-17 22:55:40+05:30,"His Holiness Dr. Sree Sree Sree Sivakumara Swamigalu is a remarkable personality and has positively impacted crores of lives through his outstanding service. 

The entire nation is praying for his speedy recovery and good health.",984,India,
2056,ndtv,2019-01-17 22:55:34+05:30,"Congress in Madhya Pradesh to withdraw ""politically motivated"" cases https://t.co/Ehjg7DQaZS https://t.co/LxVTD1XvTr",8,India,
2057,WhiteHouse,2019-01-17 22:55:11+05:30,The Federal Government remains shutdown because Congressional Democrats refuse to approve border security. https://t.co/8KfZkqa5uN,1201,"Washington, D.C.",
2058,narendramodi,2019-01-17 22:55:10+05:30,ಪರಮಪೂಜ್ಯ ಡಾಕ್ಟರ್ ಶ್ರೀ ಶ್ರೀ ಶ್ರೀ ಶಿವಕುಮಾರ ಸ್ವಾಮಿಗಳವರದು ಅಮೋಘ ವ್ಯಕ್ತಿತ್ವ . ಅವರ ಮಹೋನ್ನತ ಸೇವೆ ಕೋಟ್ಯಾಂತರ ಜನರ  ಜೀವನದ ಮೇಲೆ ಸಕಾರಾತ್ಮಕ ಪ್ರಭಾವ ಬೀರಿದೆ. ಶ್ರೀಗಳು ಬೇಗ ಗುಣ ಮುಖರಾಗಲಿ ಎಂದು ಹಾಗೂ ದೇವರು ಅವರಿಗೆ ಉತ್ತಮ ಆರೋಗ್ಯ ಕರುಣಿಸಲೆಂದು ಇಡೀ ರಾಷ್ಟ್ರ ಪ್ರಾರ್ಥಿಸುತ್ತಿದೆ.,1087,India,
2059,htTweets,2019-01-17 22:55:00+05:30,"Trinamool says Opposition rally to be biggest in ‘post-Independence Bengal’
https://t.co/awGKE6RyKy https://t.co/DmYey8OPHw",10,India,
2060,IndiaToday,2019-01-17 22:54:52+05:30,"#NatakaInKarnataka
BJP leaders are losing sleep since JDS-Congress alliance formed the govt in Karnataka: JDS secretary general @KDanishAli
LIVE at https://t.co/4fqxBVUizL https://t.co/swaIpa4NqX",4,India,
2061,abhshkdz,2019-01-17 22:54:27+05:30,Excited and honored to announce that I was selected for the Facebook fellowship this year! https://t.co/bF8k0nBeV7,0,"Atlanta, GA",
2062,DeepMindAI,2019-01-17 22:53:18+05:30,"If you're from an underrepresented group, interested in AI, and considering studying for a Masters, there's still time to apply for a DeepMind scholarship at: @UniofOxford @Cambridge_Uni @ucl and @NYUniversity https://t.co/6IDWzHt5Zc",64,"London, UK",
